game_id,Year,player_id,position ,player,team,targets,rec,rec_yds,rec_td,rec_long,fumbles_lost,rush_scrambles,comb_pass_play,total_ret_td,offensive_fumble_recovery_td,pass_yds_bonus,rush_yds_bonus,rec_yds_bonus,Total_DKP,Off_DKP,Total_FDP,Off_FDP,Total_SDP,Off_SDP,rec_air_yds,rec_yac,rec_drops,offense,off_pct
202012200atl,2020,GodwCh00,WR,Chris Godwin,TAM,5,4,36,1,13,0,0,0,0,0,0,0,0,13.6,13.6,11.6,11.6,11.6,11.6,40,18,0,60,88
202012200atl,2020,MillSc01,WR,Scott Miller,TAM,3,3,20,0,14,0,0,0,0,0,0,0,0,5,5,3.5,3.5,3.5,3.5,9,11,0,13,19
202012200atl,2020,JohnTy00,WR,Tyler Johnson,TAM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,11,16
202012200atl,2020,RidlCa00,WR,Calvin Ridley,ATL,14,10,163,1,33,0,0,0,0,0,0,0,1,35.3,35.3,27.3,27.3,29.3,29.3,212.8,28,1,58,89
202012200atl,2020,GageRu00,WR,Russell Gage,ATL,10,5,68,1,27,0,0,0,0,0,0,0,0,17.8,17.8,15.3,15.3,15.3,15.3,134,19,1,59,91
202012200atl,2020,TreaLa00,WR,Laquon Treadwell,ATL,1,1,14,0,14,0,0,0,0,0,0,0,0,2.4,2.4,1.9,1.9,1.9,1.9,11,3,0,5,8
202012200atl,2020,PoweBr00,WR,Brandon Powell,ATL,4,2,5,0,3,0,0,0,0,0,0,0,0,2.5,2.5,1.5,1.5,1.5,1.5,12,1,0,28,43
202012200atl,2020,BlakCh00,WR,Christian Blake,ATL,1,1,-1,0,-1,0,0,0,0,0,0,0,0,0.9,0.9,0.4,0.4,0.4,0.4,-1,0,0,15,23
202012200clt,2020,DuliAs00,WR,Ashton Dulin,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
202012200clt,2020,MitcSt02,WR,Steven Mitchell,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
202012200clt,2020,PascZa00,WR,Zach Pascal,IND,6,5,79,2,26,0,0,0,0,0,0,0,0,24.9,24.9,22.4,22.4,22.4,22.4,66,19,0,47,85
202012200clt,2020,HiltT.00,WR,T.Y. Hilton,IND,6,4,71,0,41,0,0,0,0,0,0,0,0,11.1,11.1,9.1,9.1,9.1,9.1,76.2,18,0,35,64
202012200clt,2020,PittMi01,WR,Michael Pittman Jr.,IND,3,2,19,0,13,0,0,0,0,0,0,0,0,3.9,3.9,2.9,2.9,2.9,2.9,27,9,0,45,82
202012200clt,2020,CookBr00,WR,Brandin Cooks,HOU,7,6,59,0,16,0,0,0,0,0,0,0,0,11.9,11.9,8.9,8.9,8.9,8.9,74.9,6,0,68,99
202012200clt,2020,HansCh00,WR,Chad Hansen,HOU,3,2,55,1,38,0,0,0,0,0,0,0,0,13.5,13.5,12.5,12.5,12.5,12.5,45,17,0,63,91
202012200clt,2020,CoutKe00,WR,Keke Coutee,HOU,7,5,53,1,15,1,0,0,0,0,0,0,0,15.3,15.3,11.8,11.8,11.8,11.8,60.2,20,0,55,80
202012200crd,2020,FulgTr00,WR,Travis Fulgham,PHI,2,2,30,0,18,0,0,0,0,0,0,0,0,5,5,4,4,4,4,30,0,0,26,31
202012200crd,2020,JeffAl00,WR,Alshon Jeffery,PHI,3,2,63,0,39,0,0,0,0,0,0,0,0,8.3,8.3,7.3,7.3,7.3,7.3,59.1,22,0,52,62
202012200crd,2020,WatkQu00,WR,Quez Watkins,PHI,4,3,40,1,32,0,0,0,0,0,0,0,0,13,13,11.5,11.5,11.5,11.5,11.2,46,0,28,33
202012200crd,2020,ReagJa00,WR,Jalen Reagor,PHI,8,5,49,0,23,0,0,0,0,0,0,0,0,8.9,8.9,6.4,6.4,6.4,6.4,104,26,0,46,55
202012200crd,2020,WardGr02,WR,Greg Ward,PHI,5,4,15,2,12,0,0,0,0,0,0,0,0,17.5,17.5,15.5,15.5,15.5,15.5,26,2,0,44,52
202012200crd,2020,SherTr00,WR,Trent Sherfield,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
202012200crd,2020,JohnKe07,WR,KeeSean Johnson,ARI,3,2,38,0,32,0,0,0,0,0,0,0,0,5.8,5.8,4.8,4.8,4.8,4.8,45.9,2,0,21,31
202012200crd,2020,FitzLa00,WR,Larry Fitzgerald,ARI,4,3,35,1,15,0,0,0,0,0,0,0,0,12.5,12.5,11,11,11,11,55.2,2,0,46,68
202012200crd,2020,KirkCh01,WR,Christian Kirk,ARI,4,3,33,0,16,0,0,0,0,0,0,0,0,6.3,6.3,4.8,4.8,4.8,4.8,23.2,17,0,58,85
202012200crd,2020,HopkDe00,WR,DeAndre Hopkins,ARI,11,9,169,1,45,1,0,0,0,0,0,0,1,34,34,25.5,25.5,27.5,27.5,144.1,47,0,65,96
202012200dal,2020,JameRi00,WR,Richie James,SFO,7,4,56,0,23,1,0,0,0,0,0,0,0,8.6,8.6,5.6,5.6,5.6,5.6,81.2,6,0,54,64
202012200dal,2020,CracRi00,WR,River Cracraft,SFO,2,2,11,0,8,0,0,0,0,0,0,0,0,3.1,3.1,2.1,2.1,2.1,2.1,7,4,0,12,14
202012200dal,2020,BourKe00,WR,Kendrick Bourne,SFO,4,4,86,1,49,0,0,0,0,0,0,0,0,18.6,18.6,16.6,16.6,16.6,16.6,62,24,0,42,50
202012200dal,2020,AiyuBr00,WR,Brandon Aiyuk,SFO,13,9,73,1,26,0,0,0,0,0,0,0,0,22.3,22.3,17.8,17.8,17.8,17.8,123.5,25,0,80,95
202012200dal,2020,CoopAm00,WR,Amari Cooper,DAL,3,2,10,0,5,0,0,0,0,0,0,0,0,2.3,2.3,1.3,1.3,1.3,1.3,29.1,9,0,45,78
202012200dal,2020,WilsCe01,WR,Cedrick Wilson Jr.,DAL,0,0,0,0,0,0,0,1,0,0,0,0,0,0.48,0.48,0.48,0.48,0.48,0.48,0,0,0,16,28
202012200dal,2020,BrowNo00,WR,Noah Brown,DAL,6,1,13,0,13,0,0,0,0,0,0,0,0,2.7,2.7,2.2,2.2,2.2,2.2,75,5,0,17,29
202012200dal,2020,LambCe00,WR,CeeDee Lamb,DAL,7,5,85,0,45,0,0,0,1,0,0,0,0,19.5,13.5,17,11,17,11,63,29,1,33,57
202012200dal,2020,GallMi00,WR,Michael Gallup,DAL,4,3,26,1,12,0,0,0,0,0,0,0,0,11.6,11.6,10.1,10.1,10.1,10.1,27.2,5,0,38,66
202012200mia,2020,HarrNK00,WR,N'Keal Harry,NWE,2,1,12,0,12,0,0,0,0,0,0,0,0,2.2,2.2,1.7,1.7,1.7,1.7,24,4,0,36,65
202012200mia,2020,MeyeJa01,WR,Jakobi Meyers,NWE,10,7,111,0,35,1,0,0,0,0,0,0,1,20.1,20.1,12.6,12.6,14.6,14.6,120,42,0,53,96
202012200mia,2020,ByrdDa00,WR,Damiere Byrd,NWE,4,3,24,0,23,0,0,0,0,0,0,0,0,5.4,5.4,3.9,3.9,3.9,3.9,27.2,6,0,53,96
202012200mia,2020,OlszGu00,WR,Gunner Olszewski,NWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
202012200mia,2020,HollMa00,WR,Mack Hollins,MIA,3,2,18,0,10,0,0,0,0,0,0,0,0,3.8,3.8,2.8,2.8,2.8,2.8,30,3,1,69,96
202012200mia,2020,FordIs00,WR,Isaiah Ford,MIA,3,3,18,0,8,0,0,0,0,0,0,0,0,4.8,4.8,3.3,3.3,3.3,3.3,12.9,5,0,53,74
202012200min,2020,MoonDa00,WR,Darnell Mooney,CHI,5,4,49,1,22,0,0,0,0,0,0,0,0,16.5,16.5,14.5,14.5,14.5,14.5,37,29,0,53,83
202012200min,2020,PattCo00,WR,Cordarrelle Patterson,CHI,1,1,4,0,4,0,0,0,0,0,0,0,0,1.7,1.7,1.2,1.2,1.2,1.2,-4,8,0,6,9
202012200min,2020,MillAn02,WR,Anthony Miller,CHI,1,1,13,0,13,0,0,0,0,0,0,0,0,2.3,2.3,1.8,1.8,1.8,1.8,11,2,0,16,25
202012200min,2020,RobiAl02,WR,Allen Robinson,CHI,5,4,83,0,35,0,0,0,0,0,0,0,0,12.3,12.3,10.3,10.3,10.3,10.3,78,21,0,57,89
202012200min,2020,WimsJa00,WR,Javon Wims,CHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,21,33
202012200min,2020,RidlRi00,WR,Riley Ridley,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
202012200min,2020,JohnOl00,WR,Olabisi Johnson,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13
202012200min,2020,BeebCh00,WR,Chad Beebe,MIN,2,2,21,0,12,0,0,0,0,0,0,0,0,4.1,4.1,3.1,3.1,3.1,3.1,14,7,0,20,29
202012200min,2020,ThieAd00,WR,Adam Thielen,MIN,3,2,11,1,8,0,0,0,0,0,0,0,0,9.1,9.1,8.1,8.1,8.1,8.1,15,0,0,64,94
202012200min,2020,JeffJu00,WR,Justin Jefferson,MIN,11,8,104,0,26,0,0,0,0,0,0,0,1,21.4,21.4,14.4,14.4,16.4,16.4,91.3,25,0,66,97
202012200nor,2020,HardMe00,WR,Mecole Hardman,KAN,9,3,22,1,9,0,0,0,0,0,0,0,0,10.7,10.7,9.2,9.2,9.2,9.2,153.9,6,1,32,33
202012200nor,2020,SandEm00,WR,Emmanuel Sanders,NOR,5,4,76,0,51,0,0,0,0,0,0,0,0,11.6,11.6,9.6,9.6,9.6,9.6,66,29,0,39,71
202012200nor,2020,HumpLi01,WR,Lil'Jordan Humphrey,NOR,4,2,29,1,17,0,0,0,0,0,0,0,0,10.9,10.9,9.9,9.9,9.9,9.9,38,8,0,27,49
202012200nor,2020,HillTy00,WR,Tyreek Hill,KAN,10,6,53,1,19,0,0,0,0,0,0,0,0,17.4,17.4,14.4,14.4,14.4,14.4,64,12,1,84,86
202012200nor,2020,WatkSa00,WR,Sammy Watkins,KAN,6,4,60,0,23,0,0,0,0,0,0,0,0,10,10,8,8,8,8,91.2,24,1,80,82
202012200nor,2020,RobiDe01,WR,Demarcus Robinson,KAN,3,2,27,0,23,0,0,0,0,0,0,0,0,4.7,4.7,3.7,3.7,3.7,3.7,23.1,15,0,50,51
202012200nor,2020,PrinBy00,WR,Byron Pringle,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
202012200nor,2020,LewiTo00,WR,Tommylee Lewis,NOR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,1,6,11
202012200nor,2020,JohnJu02,WR,Juwan Johnson,NOR,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2,0,1,42,76
202012200nor,2020,SmitTr03,WR,Tre'Quan Smith,NOR,2,1,25,0,25,0,0,0,0,0,0,0,0,3.5,3.5,3,3,3,3,26,8,0,24,44
202012200nyg,2020,PeopDo00,WR,Donovan Peoples-Jones,CLE,3,3,55,0,19,0,0,0,0,0,0,0,0,8.5,8.5,7,7,7,7,39,16,0,36,56
202012200nyg,2020,HiggRa00,WR,Rashard Higgins,CLE,5,4,76,0,22,0,0,0,0,0,0,0,0,11.6,11.6,9.6,9.6,9.6,9.6,86,6,0,47,73
202012200nyg,2020,LandJa00,WR,Jarvis Landry,CLE,8,7,61,1,22,0,0,0,0,0,0,0,0,19.1,19.1,15.6,15.6,15.6,15.6,52,27,0,45,70
202012200nyg,2020,TateGo00,WR,Golden Tate,NYG,3,2,13,0,14,0,0,0,0,0,0,0,0,3.3,3.3,2.3,2.3,2.3,2.3,33,1,0,30,56
202012200nyg,2020,ShepSt00,WR,Sterling Shepard,NYG,7,4,51,0,22,0,0,0,0,0,0,0,0,8.8,8.8,6.8,6.8,6.8,6.8,65.8,25,0,38,70
202012200nyg,2020,SlayDa01,WR,Darius Slayton,NYG,9,4,74,0,35,0,0,0,0,0,0,0,0,11.4,11.4,9.4,9.4,9.4,9.4,115.2,17,1,47,87
202012200nyg,2020,HodgKh00,WR,KhaDarel Hodge,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13
202012200nyg,2020,MackAu01,WR,Austin Mack,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13
202012200nyg,2020,BoarC.00,WR,C.J. Board,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
202012200oti,2020,BatsCa00,WR,Cameron Batson,TEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,21,31
202012200oti,2020,JoneMa02,WR,Marvin Jones,DET,12,10,112,1,39,0,0,0,0,0,0,0,1,30.2,30.2,22.2,22.2,24.2,24.2,123.6,20,1,58,89
202012200oti,2020,CephQu00,WR,Quintez Cephus,DET,3,1,36,0,36,0,0,0,0,0,0,0,0,4.6,4.6,4.1,4.1,4.1,4.1,78.9,10,0,29,45
202012200oti,2020,AmenDa00,WR,Danny Amendola,DET,4,3,20,0,11,0,0,0,0,0,0,0,0,5,5,3.5,3.5,3.5,3.5,33.2,6,0,27,42
202012200oti,2020,DaviCo03,WR,Corey Davis,TEN,6,4,110,1,75,0,0,0,0,0,0,0,1,24,24,19,19,21,21,93,40,0,53,78
202012200oti,2020,BrowAJ00,WR,A.J. Brown,TEN,6,5,44,1,14,0,0,0,0,0,0,0,0,15.4,15.4,12.9,12.9,12.9,12.9,37.2,17,0,57,84
202012200oti,2020,SanuMo00,WR,Mohamed Sanu,DET,5,4,38,0,14,0,0,0,0,0,0,0,0,7.8,7.8,5.8,5.8,5.8,5.8,40,8,0,42,65
202012200oti,2020,WestNi00,WR,Nick Westbrook-Ikhine,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13
202012200ram,2020,CrowJa00,WR,Jamison Crowder,NYJ,8,6,66,0,24,0,0,0,0,0,0,0,0,12.6,12.6,9.6,9.6,9.6,9.6,40,37,0,49,75
202012200ram,2020,PerrBr02,WR,Breshad Perriman,NYJ,1,1,21,0,21,0,0,0,0,0,0,0,0,3.1,3.1,2.6,2.6,2.6,2.6,17,4,0,63,97
202012200ram,2020,MimsDe00,WR,Denzel Mims,NYJ,4,3,18,0,11,0,0,0,0,0,0,0,0,4.8,4.8,3.3,3.3,3.3,3.3,15.2,3,0,58,89
202012200ram,2020,BerrBr00,WR,Braxton Berrios,NYJ,3,2,9,0,5,0,0,0,0,0,0,0,0,2.9,2.9,1.9,1.9,1.9,1.9,21,9,1,3,5
202012200ram,2020,WoodRo02,WR,Robert Woods,LAR,7,6,56,1,16,0,0,0,0,0,0,0,0,21.6,21.6,18.6,18.6,18.6,18.6,53.2,12,0,53,90
202012200ram,2020,KuppCo00,WR,Cooper Kupp,LAR,5,5,39,0,16,0,0,0,0,0,0,0,0,8.9,8.9,6.4,6.4,6.4,6.4,17,22,0,48,81
202012200ram,2020,ReynJo00,WR,Josh Reynolds,LAR,2,2,9,0,5,0,0,0,0,0,0,0,0,2.9,2.9,1.9,1.9,1.9,1.9,4,5,0,45,76
202012200ram,2020,JeffVa00,WR,Van Jefferson,LAR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,24
202012200rav,2020,DuveDe00,WR,Devin Duvernay,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
202012200rav,2020,ProcJa00,WR,James Proche,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
202012200rav,2020,ShenLa00,WR,Laviska Shenault Jr.,JAX,6,5,43,0,21,0,0,0,0,0,0,0,0,9.4,9.4,6.9,6.9,6.9,6.9,19.2,35,0,43,74
202012200rav,2020,CharDJ00,WR,DJ Chark,JAX,5,4,53,0,22,0,0,0,0,0,0,0,0,9.3,9.3,7.3,7.3,7.3,7.3,66,4,0,49,84
202012200rav,2020,BrowMa04,WR,Marquise Brown,BAL,7,6,98,0,44,0,0,0,0,0,0,0,0,15.8,15.8,12.8,12.8,12.8,12.8,91,41,0,52,79
202012200rav,2020,BryaDe01,WR,Dez Bryant,BAL,3,1,11,1,11,0,0,0,0,0,0,0,0,8.1,8.1,7.6,7.6,7.6,7.6,15.9,0,0,18,27
202012200rav,2020,ColeKe00,WR,Keelan Cole,JAX,2,2,22,0,14,0,0,0,0,0,0,0,0,4.2,4.2,3.2,3.2,3.2,3.2,14,8,0,43,74
202012200rav,2020,ConlCh00,WR,Chris Conley,JAX,3,1,13,1,13,0,0,0,0,0,0,0,0,8.3,8.3,7.8,7.8,7.8,7.8,66.9,0,0,23,40
202012200rav,2020,JohnCo01,WR,Collin Johnson,JAX,1,1,8,0,8,0,0,0,0,0,0,0,0,1.8,1.8,1.3,1.3,1.3,1.3,8,0,0,1,2
202012200rav,2020,BoykMi00,WR,Miles Boykin,BAL,2,1,4,1,4,0,0,0,0,0,0,0,0,7.4,7.4,6.9,6.9,6.9,6.9,27,0,0,35,53
202012200rav,2020,SneaWi00,WR,Willie Snead,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,43,65
202012200was,2020,FostRo01,WR,Robert Foster,WAS,2,1,9,0,9,0,0,0,0,0,0,0,0,1.9,1.9,1.4,1.4,1.4,1.4,9,7,1,10,13
202012200was,2020,MoorDa03,WR,David Moore,SEA,4,2,10,0,9,0,0,0,0,0,0,0,0,3.5,3.5,2.5,2.5,2.5,2.5,14,12,0,21,37
202012200was,2020,SwaiFr00,WR,Freddie Swain,SEA,1,1,3,0,3,0,0,0,0,0,0,0,0,1.3,1.3,0.8,0.8,0.8,0.8,-2,5,0,16,28
202012200was,2020,MetcDK00,WR,D.K. Metcalf,SEA,6,5,43,0,15,0,0,0,0,0,0,0,0,9.3,9.3,6.8,6.8,6.8,6.8,37.8,13,0,51,89
202012200was,2020,LockTy00,WR,Tyler Lockett,SEA,7,4,34,0,15,0,0,0,0,0,0,0,0,7.4,7.4,5.4,5.4,5.4,5.4,48.3,8,0,52,91
202012200was,2020,SimsSt00,WR,Steven Sims,WAS,2,1,11,0,11,0,0,0,0,0,0,0,0,2.1,2.1,1.6,1.6,1.6,1.6,11,6,0,28,35
202012200was,2020,McLaTe00,WR,Terry McLaurin,WAS,12,7,77,0,30,0,0,0,0,0,0,0,0,14.7,14.7,11.2,11.2,11.2,11.2,111.6,24,1,78,98
202012200was,2020,SimsCa00,WR,Cam Sims,WAS,8,5,26,0,10,0,0,0,0,0,0,0,0,7.6,7.6,5.1,5.1,5.1,5.1,72.8,4,1,77,96
202012200was,2020,WrigIs01,WR,Isaiah Wright,WAS,2,2,15,0,10,0,0,0,0,0,0,0,0,3.5,3.5,2.5,2.5,2.5,2.5,9,6,0,22,28
202012210cin,2020,JohnDi01,WR,Diontae Johnson,PIT,13,8,59,1,23,0,0,0,0,0,0,0,0,19.9,19.9,15.9,15.9,15.9,15.9,96.2,4,0,53,82
202012210cin,2020,SmitJu00,WR,JuJu Smith-Schuster,PIT,6,3,15,0,21,1,0,0,0,0,0,0,0,3.5,3.5,1,1,1,1,24,10,0,59,91
202012210cin,2020,WashJa00,WR,James Washington,PIT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,27,42
202012210cin,2020,McClRa00,WR,Ray-Ray McCloud,PIT,1,1,-2,0,-2,0,0,0,0,0,0,0,0,0.8,0.8,0.3,0.3,0.3,0.3,-3,1,0,4,6
202012210cin,2020,ClayCh01,WR,Chase Claypool,PIT,8,3,54,0,37,0,0,0,0,0,0,0,0,7.8,7.8,6.3,6.3,6.3,6.3,96.8,43,0,43,66
202012210cin,2020,GreeA.00,WR,A.J. Green,CIN,3,2,40,0,30,0,0,0,0,0,0,0,0,6,6,5,5,5,5,47.1,5,0,51,91
202012210cin,2020,HiggTe00,WR,Tee Higgins,CIN,6,3,31,0,14,0,0,0,0,0,0,0,0,6.1,6.1,4.6,4.6,4.6,4.6,57,10,0,56,100
202012210cin,2020,EricAl01,WR,Alex Erickson,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,28,50
202012210cin,2020,BoydTy00,WR,Tyler Boyd,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,11,20
202012210cin,2020,MorgSt02,WR,Stanley Morgan Jr.,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
202012210cin,2020,ThomMi04,WR,Mike Thomas,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
202012250nor,2020,JeffJu00,WR,Justin Jefferson,MIN,10,6,85,0,25,0,0,0,0,0,0,0,0,14.5,14.5,11.5,11.5,11.5,11.5,71,50,0,58,91
202012250nor,2020,ThieAd00,WR,Adam Thielen,MIN,9,8,97,1,24,0,0,0,0,0,0,0,0,23.7,23.7,19.7,19.7,19.7,19.7,50.4,47,0,56,88
202012250nor,2020,BeebCh00,WR,Chad Beebe,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,36
202012250nor,2020,HumpLi01,WR,Lil'Jordan Humphrey,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21
202012250nor,2020,CallMa01,WR,Marquez Callaway,NOR,4,3,26,0,11,0,0,0,0,0,0,0,0,5.6,5.6,4.1,4.1,4.1,4.1,55.2,2,0,42,56
202012250nor,2020,JohnJu02,WR,Juwan Johnson,NOR,1,1,19,0,19,0,0,0,0,0,0,0,0,2.9,2.9,2.4,2.4,2.4,2.4,10,9,0,23,31
202012250nor,2020,CarrAu00,WR,Austin Carr,NOR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,21,28
202012250nor,2020,JohnOl00,WR,Olabisi Johnson,MIN,1,1,13,0,13,0,0,0,0,0,0,0,0,2.3,2.3,1.8,1.8,1.8,1.8,1,12,0,11,17
202012250nor,2020,SandEm00,WR,Emmanuel Sanders,NOR,5,4,83,0,31,0,0,0,0,0,0,0,0,13.5,13.5,11.5,11.5,11.5,11.5,60,23,1,38,51
202012250nor,2020,MontTy01,WR,Ty Montgomery,NOR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,16,21
202012260crd,2020,CracRi00,WR,River Cracraft,SFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
202012260crd,2020,SherTr00,WR,Trent Sherfield,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6
202012260crd,2020,AiyuBr00,WR,Brandon Aiyuk,SFO,2,1,15,0,15,0,0,0,0,0,0,0,0,4.1,4.1,3.6,3.6,3.6,3.6,26,0,1,52,93
202012260crd,2020,BourKe00,WR,Kendrick Bourne,SFO,1,1,16,0,16,0,0,0,0,0,0,0,0,2.6,2.6,2.1,2.1,2.1,2.1,13,3,0,19,34
202012260crd,2020,JameRi00,WR,Richie James,SFO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,51,91
202012260crd,2020,KirkCh01,WR,Christian Kirk,ARI,10,7,76,0,38,0,0,0,0,0,0,0,0,14.6,14.6,11.1,11.1,11.1,11.1,113,22,1,68,83
202012260crd,2020,JohnKe07,WR,KeeSean Johnson,ARI,3,2,50,0,45,0,0,0,0,0,0,0,0,7,7,6,6,6,6,60.9,8,0,20,24
202012260crd,2020,FitzLa00,WR,Larry Fitzgerald,ARI,8,6,28,0,9,0,0,0,0,0,0,0,0,8.8,8.8,5.8,5.8,5.8,5.8,40,12,0,71,87
202012260crd,2020,HopkDe00,WR,DeAndre Hopkins,ARI,12,8,48,0,9,0,0,0,0,0,0,0,0,12.8,12.8,8.8,8.8,8.8,8.8,75.6,20,1,75,91
202012260det,2020,MillSc01,WR,Scott Miller,TAM,2,1,7,0,7,0,0,0,0,0,0,0,0,1.7,1.7,1.2,1.2,1.2,1.2,16,1,0,23,30
202012260det,2020,AmenDa00,WR,Danny Amendola,DET,7,5,37,0,19,0,0,0,0,0,0,0,0,8.7,8.7,6.2,6.2,6.2,6.2,51.1,28,0,31,58
202012260det,2020,SanuMo00,WR,Mohamed Sanu,DET,4,2,22,0,20,0,0,0,0,0,0,0,0,4.2,4.2,3.2,3.2,3.2,3.2,35.2,3,0,38,72
202012260det,2020,JoneMa02,WR,Marvin Jones,DET,3,3,19,0,11,0,0,0,0,0,0,0,0,4.9,4.9,3.4,3.4,3.4,3.4,12.9,6,0,50,94
202012260det,2020,CephQu00,WR,Quintez Cephus,DET,2,1,9,0,9,0,0,0,0,0,0,0,0,1.9,1.9,1.4,1.4,1.4,1.4,9,5,0,20,38
202012260det,2020,EvanMi00,WR,Mike Evans,TAM,12,10,181,2,33,0,0,0,0,0,0,0,1,43.1,43.1,35.1,35.1,37.1,37.1,184.8,42,0,62,81
202012260det,2020,GodwCh00,WR,Chris Godwin,TAM,9,5,84,1,47,0,0,0,0,0,0,0,0,19.4,19.4,16.9,16.9,16.9,16.9,144,16,0,51,66
202012260det,2020,BrowAn04,WR,Antonio Brown,TAM,6,4,35,1,15,0,0,0,0,0,0,0,0,13.5,13.5,11.5,11.5,11.5,11.5,27,13,0,46,60
202012260det,2020,JohnTy00,WR,Tyler Johnson,TAM,1,1,35,0,35,0,0,0,0,0,0,0,0,4.5,4.5,4,4,4,4,-1,36,0,25,32
